qid,activity,exposure,dayofweek,response,endurance
59667573,1,34,3,1016.0000000000001,1016.0000000000001
59667824,1,30,3,37811.0,37811.0
59668821,10,182,3,3261917.0,3779364.0000000005
59668064,4,1000,3,8685.0,8685.0
59669132,1,22,3,439857.0,439857.0
59669595,4,2000,3,2856.0,47024171.0
59670015,2,620,3,14432704.0,14432704.0
59670369,5,854,3,3907.0000000000005,4238766.0
59671112,1,423,3,6258.0,6258.0
59670947,0,38,3,,5159.0
59671683,8,7000,3,37697873.0,37697873.0
59671170,2,49,3,31163.000000000004,1298065.0
59671773,0,596,3,,0.0
59672461,1,19,3,18136.0,18136.0
59672274,1,30,3,,0.0
59674400,1,25,4,,0.0
59674533,6,443,4,1344.0,2553.0
59674546,2,95,4,2894.0,2894.0
59674552,2,845,4,10256.0,19760.0
59674575,2,596,4,17320.0,17943.0
59675624,7,195,4,2605.0,15151.000000000002
59748706,1,267,2,,11502.0
59675947,1,16,4,3036.0,3036.0
59674864,7,2000,4,86612.0,86612.0
59749634,18,3000,2,201909.0,757962.0
59749339,4,163,2,457.00000000000006,1124680.0
59749737,5,267,2,4604.0,4765.0
59750277,1,164,2,689078.0,689078.0
59750726,1,166,2,,503666.00000000006
59752587,1,49,2,3528.0,3682.0000000000005
59751699,1,38,2,180999.0,180999.0
59752543,2,2000,2,1002696.0000000001,1002696.0000000001
59755686,1,15,2,363.0,363.0
59753018,2,88,2,450.0,450.0
59754796,2,67,2,2681.0,4267.0
59756281,0,23,2,,159.0
59751742,4,206,2,596.0,37984.0
59757927,5,709,2,3540678.0,3597509.0
59757197,0,27,2,,0.0
59757658,3,305,2,360.0,360.0
59758637,1,88,2,15982.000000000002,21622.0
59758691,5,4000,2,29254903.0,29254903.0
59758397,1,25,2,,0.0
59759715,3,415,2,2412.0,2412.0
59756465,5,1000,2,91041.0,100312.0
59759913,3,42,2,49026.0,61397.00000000001
59710168,2,34,0,20281.0,20281.0
59761132,1,18,2,,0.0
59710220,1,51,0,14671.000000000002,14671.000000000002
59712424,1,80,0,404347.0,404347.0
59711710,1,299,0,15320.000000000002,15320.000000000002
59711721,1,87,0,,4509.0
59713113,2,178,0,455.0,477143.00000000006
59714415,1,43,0,7761.000000000001,7761.000000000001
59715728,3,369,0,907.0,5191.0
59716381,4,189,0,2490.0,2490.0
59715771,4,72,0,207.0,351.0
59717391,1,176,0,,8275.0
59717457,2,826,0,4904.0,4904.0
59718002,2,331,0,34693.0,34693.0
59715546,5,405,0,1896.0000000000002,39759724.0
59717522,1,631,0,,0.0
59718325,1,73,0,,0.0
59718124,1,18,0,,0.0
59718416,1,14,0,,23179.0
59718349,3,25,0,314.0,314.0
59719249,3,35,0,2256.0,2256.0
59720242,1,426,0,,1509.0
59718916,4,393,0,39945.0,40193.0
59676813,1,112,4,7692.000000000001,17183080.0
59677879,6,797,4,1197039.0,1197039.0
59678136,0,57,4,,0.0
59677915,1,78,4,5077.0,5077.0
59680956,1,600,4,29525663.0,29525663.0
59677769,5,258,4,645.0,2125.0
59678743,5,3000,4,850.0,850.0
59681276,3,297,4,,398.0
59681422,1,220,4,,347035.0
59677285,1,251,4,8394240.0,8394240.0
59681682,6,63,4,115082.0,115082.0
59681776,3,612,4,3424.0,434603.0
59681678,1,52,4,4064112.0000000005,22115471.0
59685381,2,61,4,193.0,20466.0
59684216,1,89,4,411.0,915.0000000000001
59686794,0,50,4,,182307.0
59684606,1,444,4,439.0,1177.0
59686937,0,343,4,,0.0
59687853,0,69,4,,0.0
59688794,1,60,4,69646.0,69977.0
59691328,9,729,5,47874.0,4157352.0000000005
59688854,5,1000,4,10077.0,44585247.0
59691661,3,2000,5,3600.0,6561.0
59687521,3,245,4,263587.0,263587.0
59692054,4,62,5,710.0,5774.0
59692177,1,168,5,193018.0,193018.0
59691825,1,150,5,34842.0,34842.0
59692734,2,1000,5,4824.0,13099.0
59692200,1,975,5,,0.0
59693422,2,677,5,6800.0,79387.0
59695106,3,85,5,1424.0,8436.0
59696909,5,233,5,8274.0,9900.0
59695877,2,19,5,228.0,228.0
59696963,3,45,5,512.0,52615.0
59695457,3,21,5,771568.0,771568.0
59696994,0,589,5,,0.0
59697794,1,265,5,3556.0,89312.0
59696997,2,126,5,4945.0,62428.00000000001
59697053,10,4000,5,1068301.0,36717897.0
59699207,1,63,5,74022.0,74022.0
59699065,1,90,5,,0.0
59699169,1,97,5,23229.0,23229.0
59699385,2,76,5,40133.0,43030.0
59698279,1,665,5,319899.0,27462637.0
59699394,1,343,5,1956596.0000000002,46685486.0
59717025,1,540,0,2374.0,2374.0
59721080,4,795,0,3997.0000000000005,4614.0
59720789,1,16,0,,0.0
59721238,1,83,0,,0.0
59721352,2,41,0,,57921.0
59721766,0,29,0,,0.0
59721762,1,75,0,,0.0
59721965,3,111,0,11591.0,1026567.0000000001
59722740,1,29,0,4326.0,16515.0
59723010,5,33,0,217.0,227.0
59694193,7,609,5,0.0,12440057.0
59723088,8,64,0,3023.0,59743.00000000001
59723332,2,39,0,10528.0,10528.0
59724364,2,131,0,4611.0,26932.0
59725607,2,1000,0,20018.0,37307493.0
59724918,1,2000,0,91934.0,91934.0
59726210,0,57,1,,0.0
59727511,1,12,1,2638.0,66251.0
59722013,1,67,0,10031.0,11571.0
59727635,1,35,1,7919.000000000001,12938.0
59727517,6,1000,1,565.0,39176260.0
59726606,1,190,1,,167667.0
59727886,1,41,1,,822.0
59728886,3,384,1,2312.0,55472.0
59729110,6,6000,1,7920.000000000001,24040143.0
59692801,6,273,5,4813.0,4813.0
59729233,0,71,1,,9734.0
59729857,2,27,1,632.0,2489.0
59731227,1,30,1,260024.00000000003,260024.00000000003
59731383,1,33,1,8135.000000000001,13054.0
59730713,7,729,1,446.0,446.0
59731404,5,685,1,1794.0,1794.0
59731400,5,3000,1,21879.0,21879.0
59732696,4,19,1,344.0,422.0
59734373,2,427,1,8442.0,12527.0
59732162,2,248,1,3338.0,4984.0
59731608,11,2000,1,524472.0,16509224.000000002
59735205,2,48,1,0.0,0.0
59735190,1,704,1,3964.0000000000005,27504.0
59734696,0,76,1,,0.0
59735678,4,75,1,275.0,11873.0
59733293,3,435,1,556.0,1757.0
59735495,3,2000,1,2351.0,71763.0
59735830,1,20,1,,4168.0
59737010,3,48,1,162037.0,162037.0
59738174,0,19,1,,14967.000000000002
59737391,3,279,1,2786.0,2786.0
59737195,1,175,1,1672.0,2178.0
59738098,1,64,1,,35683669.0
59763032,1,22,3,,0.0
59761225,2,250,2,3262.0,3262.0
59762943,1,1000,3,4041.0000000000005,12339.0
59761500,3,35,3,48487.0,48487.0
59763033,1,128,3,6993.0,6993.0
59738249,3,1000,1,2201.0,61148.00000000001
59763413,4,379,3,3124.0,3124.0
59763414,2,151,3,17283.0,18114.0
59763880,2,348,3,1066.0,1066.0
59764270,1,165,3,6510.0,6510.0
59763295,2,171,3,4164.0,4164.0
59764920,4,172,3,9694.0,95763.0
59729251,4,826,1,16198725.000000002,66195566.00000001
59764467,1,84,3,1197.0,1197.0
59764502,0,318,3,,0.0
59764952,4,382,3,5703.0,5703.0
59765517,1,25,3,,0.0
59765151,6,254,3,478.00000000000006,7496.000000000001
59765816,1,36,3,,0.0
59764839,1,40,3,38216.0,38216.0
59766779,5,50,3,195.0,567.0
59766398,0,61,3,,0.0
59766553,3,393,3,1756.0,1756.0
59768563,2,253,3,3396.0,3396.0
59767313,2,40,3,948.0000000000001,2341.0
59767193,2,972,3,86938.0,88887.0
59767602,2,135,3,763.0,4221826.0
59764541,3,1000,3,1741.0,168458.0
59769827,3,27,3,9210.0,9210.0
59770516,0,37,3,,0.0
59770213,3,263,3,2926075.0,2926075.0
59770628,3,177,3,2790961.0,2790961.0
59769368,14,3000,3,6531.0,37336349.0
59770979,1,48,3,1488.0,1488.0
59770860,4,64,3,11035.0,11035.0
59788507,0,17,4,,227200.0
59788068,1,29,4,,54508.0
59770420,5,765,3,14218.0,46378914.0
59788738,0,41,4,,721.0
59772246,1,47,3,1714.0,5118.0
59788936,1,23,4,786.0,103967.0
59789303,3,3000,4,342265.0,342265.0
59788620,1,25,4,414491.0,414491.0
59789329,1,19,4,23210.0,23210.0
59790475,1,525,4,,200713.0
59792175,2,816,4,17862929.0,17862929.0
59790789,3,40,4,417.0,417.0
59791498,2,428,4,520754.00000000006,520754.00000000006
59773547,2,125,3,,51295.0
59773037,2,416,3,5224.0,7176.0
59772892,1,33,3,6102.0,6102.0
59774184,1,774,3,333833.0,333833.0
59775105,2,42,3,,205.0
59775102,0,114,3,,0.0
59775198,1,37,3,513.0,13404.0
59776464,5,2000,3,33910779.0,33910779.0
59776426,6,285,3,774.0,6570487.0
59775739,3,58,3,2409.0,9220.0
59774707,1,24,3,13288.0,13288.0
59792266,6,1000,4,325124.0,46818431.0
59776503,2,49,3,4023.0000000000005,4023.0000000000005
59792976,2,2000,4,417547.0,417547.0
59776951,0,76,3,,4311.0
59793108,3,121,4,440.0,440.0
59793660,2,132,4,1749.0,1749.0
59793868,2,19,4,6137.0,6137.0
59794098,1,26,4,2281.0,2281.0
59793734,15,5000,4,1214.0,24466492.0
59794960,2,1000,4,519513.00000000006,3932940.0000000005
59794464,2,336,4,848546.0,848546.0
59793414,2,180,4,3673.0000000000005,93521.0
59795497,1,145,4,,0.0
59795525,1,179,4,2579131.0,2579131.0
59796285,4,217,4,89107.0,13201719.0
59796855,0,149,5,,0.0
59800556,3,229,5,927.0000000000001,927.0000000000001
59798428,1,129,5,4272.0,58243.0
59797558,1,755,5,63725.00000000001,63725.00000000001
59800608,2,244,5,14939.000000000002,15655.000000000002
59801065,2,610,5,1245.0,1245.0
59800594,1,175,5,,0.0
59802030,3,19,5,133595.0,133595.0
59802324,3,36,5,762137.0,762137.0
59801321,3,133,5,53521.0,588528.0
59803966,1,850,5,7877.000000000001,5786715.0
59807191,4,32,6,36559.0,37364.0
59804232,4,51,5,41161.0,174363.0
59797881,1,43,5,1292.0,197440.0
59803923,3,2000,5,1465.0,5602.0
59807411,2,401,6,5966.0,5966.0
59807686,3,25,6,4510.0,4510.0
59807766,2,28,6,790.0,1657.0
59808199,1,592,6,,3959.0000000000005
59808782,1,29,6,8164.000000000001,11687.0
59809358,2,962,6,1095.0,1095.0
59809536,1,45,6,1656.0,1656.0
59809730,1,39,6,13323.0,13323.0
59810702,3,151,6,161013.0,340066.0
59810855,1,382,6,1102.0,6345.0
59811469,1,41,6,25189.0,25189.0
59811770,1,169,6,13224.0,92927.0
59811554,7,910,6,0.0,0.0
59810515,0,43,6,,41810.0
59813105,0,112,6,,6530.0
59808549,2,52,6,31493.000000000004,195602.0
59812934,3,2000,6,2525197.0,2525197.0
59812170,3,145,6,67469.0,67469.0
59814014,10,1000,6,20660.0,21593.0
59815293,1,48,6,,17150.0
59815823,1,32,0,,0.0
59817081,1,42,0,,1832.0000000000002
59817235,2,89,0,3008.0,3008.0
59817394,2,234,0,52574.0,52574.0
59817786,0,45,0,,0.0
59816549,1,188,0,2153.0,2153.0
59817880,2,46,0,47135.0,47135.0
59818863,3,121,0,932.0000000000001,4597.0
59820458,4,203,0,1429.0,1429.0
59820832,0,38,0,,438.0
59821416,1,38,0,3198196.0,3198196.0
59823018,2,311,0,,557.0
59821934,0,22,0,,10920.0
59824346,2,21,0,6251.0,7524.000000000001
59825508,0,88,0,,0.0
59825737,0,547,0,,0.0
59772619,0,110,3,,65124947.00000001
59826182,0,51,0,,0.0
59825913,4,158,0,61878.00000000001,65256.00000000001
59821857,3,4000,0,8752157.0,8752157.0
59827190,1,232,0,61298.00000000001,61298.00000000001
59826683,0,89,0,,7898.000000000001
59827238,1,20,0,,0.0
59828079,0,44,0,,916.0000000000001
59828497,1,28,0,43518.0,7512600.000000001
59827245,2,104,0,4152.0,71594.0
59791417,4,410,4,256885.00000000003,257062.00000000003
59828922,0,1000,0,,30224683.000000004
59828639,1,32,0,,0.0
59829508,1,267,0,300.0,300.0
59830460,4,44,0,113.0,12774.0
59829112,0,103,0,,0.0
59831899,1,22,0,28398.0,28398.0
59834159,1,33,1,6904.0,40441.0
59832402,0,71,0,,0.0
59834588,0,316,1,,0.0
59835063,3,294,1,2100.0,8817.0
59834355,1,484,1,3259.0,3259.0
59835486,1,221,1,6030.0,6030.0
59836169,1,62,1,,0.0
59832433,3,24,0,5951.0,31202.000000000004
59836500,7,273,1,536.0,1812.0
59837674,1,132,1,1380657.0,1380657.0
59837368,0,13,1,,0.0
59837635,1,506,1,12919.0,23766.0
59838030,2,455,1,739.0,739.0
59838034,3,318,1,87016.0,87016.0
59841031,2,31,1,28704.0,28704.0
59835489,1,54,1,14084.0,18144.0
59841554,0,264,1,,4116.0
59841243,3,817,1,153264.0,10849895.0
59838142,1,258,1,2421216.0,2421216.0
59837971,0,37,1,,975.0000000000001
59842317,1,812,1,781302.0,781574.0
59841653,6,71,1,270.0,590.0
59842680,0,32,1,,20446.0
59842928,3,33,1,670.0,670.0
59836927,3,51,1,20737777.0,20737777.0
59843609,0,18,1,,595.0
59843226,0,43,1,,0.0
59845276,0,227,1,,0.0
59845976,0,22,1,,67490.0
59845833,1,31,1,,0.0
59846228,3,37,1,1968.0000000000002,1968.0000000000002
59846408,1,1000,1,,85627.0
59846647,2,141,1,74116.0,74116.0
59846736,2,145,1,1190.0,1190.0
59846575,1,240,1,16314.000000000002,16314.000000000002
59846830,0,15,1,,1680.0
59835148,3,1000,1,22146988.0,22226032.0
59848806,3,71,1,417.0,417.0
59847178,2,285,1,4364.0,4364.0
59849327,3,115,1,76796.0,76796.0
59849390,1,472,1,88458.0,88458.0
59849672,2,113,1,2282.0,45470.0
59850521,1,50,1,,0.0
59851239,4,615,2,10907.0,171097.0
59851592,1,28,2,5010.0,23524.0
59850755,4,1000,1,1908.0000000000002,1908.0000000000002
59852175,2,204,2,,0.0
59852667,4,88,2,17995.0,3581055.0
59852317,2,30,2,1519.0,11922.0
59853728,1,179,2,,32583655.000000004
59852922,3,29,2,3181.0,7083.0
59853844,1,78,2,1584.0,1584.0
59853913,1,38,2,3631.0,3631.0
59854481,1,435,2,2677.0,27239.0
59854918,5,53,2,552.0,847.0
59856206,0,53,2,,2640.0
59855254,2,55,2,5169.0,6855707.0
59856317,0,194,2,,33824139.0
59856551,6,1000,2,1871.0000000000002,57037797.0
59856747,2,77,2,1067.0,1067.0
59857758,1,166,2,37255.0,37255.0
59850413,1,140,1,0.0,0.0
59857760,1,409,2,1131.0,5159.0
59856507,1,66,2,5788.0,5956.0
59858056,0,23,2,,0.0
59868108,1,27,2,45179.0,98303.0
59858600,1,95,2,,1524.0
59871023,0,21,3,,0.0
59869481,3,106,2,308.0,641.0
59871308,0,32,3,,0.0
59871081,0,21,3,,0.0
59871757,1,27,3,3241.0,3241.0
59871843,2,598,3,6062.0,1201482.0
59872446,1,167,3,0.0,1390.0
59872237,4,1000,3,7299.0,365889.0
59873310,0,104,3,,0.0
59875571,1,50,3,,0.0
59876322,1,93,3,1652.0,2680.0
59870024,1,217,3,31142.000000000004,31142.000000000004
59873447,1,320,3,,0.0
59874825,3,99,3,1184.0,2717.0
59876486,0,211,3,,18848086.0
59846532,4,179,1,228.0,16611.0
59877286,2,117,3,1055.0,5021.0
59877900,1,543,3,1293315.0,1293315.0
59878150,1,84,3,1455.0,1455.0
59878327,3,2000,3,72497.0,72497.0
59878625,0,41,3,,439.0
59879277,1,17,3,1191.0,1191.0
59878178,0,141,3,,574735.0
59879773,0,43,3,,0.0
59880976,5,308,3,817.0,817.0
59882235,1,229,3,,0.0
59882693,1,241,3,,11166.0
59882481,0,65,3,,468.00000000000006
59878382,5,759,3,22117.0,27725432.0
59882942,1,362,3,519.0,805.0
59883526,1,43,3,2795.0,2795.0
59883004,6,37,3,733.0,733.0
59883194,3,202,3,4481.0,4481.0
59884074,3,122,3,3638.0,3638.0
59884482,0,118,3,,48983.0
59884842,11,3000,3,6524469.0,6524469.0
59884853,5,370,3,1665.0,1665.0
59885904,1,27,3,6085.0,6035009.0
59887262,6,488,3,4715219.0,4719339.0
59887227,5,47,3,1861.0000000000002,92101.0
59887740,5,48,3,76215.0,76215.0
59887949,2,600,3,,2537.0
59888845,1,229,4,559620.0,33280948.000000004
59888384,1,28,3,27727.0,27727.0
59890005,1,431,4,7373.000000000001,7373.000000000001
59889118,2,128,4,,2351.0
59878792,5,133,3,7395.000000000001,92470.0
59884394,0,727,3,,11068.0
59891067,2,763,4,9544796.0,29953132.000000004
59891062,9,295,4,2482.0,63961203.00000001
59891327,5,436,4,76303.0,76303.0
59892747,0,51,4,,0.0
59892757,1,44,4,1338.0,1338.0
59882738,1,119,3,7528.000000000001,7528.000000000001
59893526,2,297,4,4117.0,4117.0
59894281,1,86,4,1426303.0,1426303.0
59895577,1,50,4,931.0000000000001,1931.0000000000002
59895750,0,48,4,,0.0
59895098,1,107,4,7188.0,7188.0
59895764,4,168,4,2177.0,2177.0
59896574,4,77,4,4194.0,353149.0
59897094,0,66,4,,778.0
59896349,3,286,4,2921.0,49307542.0
59897964,0,2000,4,,0.0
59897638,2,36,4,2248005.0,2248005.0
59898316,1,549,4,,0.0
59899887,1,550,4,,0.0
59898505,6,433,4,2983.0,417251.0
59900410,2,1000,4,1836.0000000000002,318819.0
59901477,3,35,4,5722.0,5722.0
59893528,3,22,4,1607.0,1744.0
59901487,2,49,4,182872.0,182872.0
59902082,1,48,4,255649.00000000003,255649.00000000003
59901778,1,308,4,19187.0,83733.0
59902422,1,68,4,152446.0,152446.0
59903535,1,33,4,69669.0,70042.0
59903985,1,39,4,28778.0,28778.0
59904259,1,617,4,276791.0,276791.0
59904855,3,85,4,3002.0,3002.0
59905774,4,76,5,3940.0000000000005,42418920.0
59906818,3,249,5,16870500.0,16870500.0
59907723,2,31,5,561.0,2826.0
59906751,1,118,5,456.0,9671.0
59908135,0,38,5,,92172.0
59908427,1,75,5,12702.0,28986.0
59908758,3,26,5,569.0,569.0
59909127,5,184,5,6137.0,6815.0
59910451,0,23,5,,0.0
59910260,1,37,5,5523.0,5523.0
59911487,2,41,5,2861.0,2861.0
59911438,1,363,5,5122.0,44645.0
59911587,1,28,5,4758.0,21238.0
59911618,1,359,5,,173102.0
59911966,5,993,5,69092.0,245537.00000000003
59913637,1,20,5,10571.0,10571.0
59914874,1,1000,6,7807.000000000001,7807.000000000001
59914259,1,148,5,16327.000000000002,16327.000000000002
59914985,1,507,6,6272.0,6272.0
59915558,68,49000,6,7515050.000000001,65209885.00000001
59915908,0,92,6,,0.0
59913617,1,23,5,247607.00000000003,247607.00000000003
59915569,4,167,6,25908.0,25908.0
59915727,2,107,6,26980.0,39011.0
59916867,1,399,6,2178.0,2178.0
59916231,2,53,6,10839.0,26354.0
59917283,2,381,6,2096.0,2096.0
59916904,0,290,6,,12282.0
59917327,1,43,6,,6176.0
59917383,1,41,6,,2790514.0
59918891,0,98,6,,272.0
59920389,2,146,6,7087.0,7087.0
59920733,1,389,6,143108.0,143108.0
59920940,4,466,6,5513.0,63173.00000000001
59922460,2,923,6,19441.0,19441.0
59922493,1,41,6,8124.000000000001,148560.0
59925209,1,61,0,19630823.0,19635761.0
59925526,0,17,0,,0.0
59925546,2,159,0,87324.0,963022.0000000001
59925905,1,262,0,12184.0,12184.0
59926650,1,403,0,8923.0,8923.0
59929063,3,2000,0,81126.0,55121943.0
59927371,1,314,0,4415.0,4415.0
59926706,4,591,0,389350.0,546731.0
59929277,1,122,0,16986.0,16986.0
59930665,1,38,0,,0.0
59929802,2,35,0,731.0,731.0
59931256,8,5000,0,3869.0000000000005,3869.0000000000005
59931936,2,480,0,2329.0,10798.0
59932197,0,107,0,,569.0
59932590,1,21,0,141796.0,141796.0
59933011,0,50,0,,0.0
59933423,2,263,0,1054.0,1054.0
59933171,1,510,0,885.0,60646.00000000001
59933556,1,19,0,781.0,781.0
59933881,1,208,0,455.0,455.0
59933956,4,350,0,31722689.000000004,31730976.000000004
59934803,3,16,0,17816.0,17816.0
59935106,4,521,0,1316.0,1316.0
59935233,2,42,0,524.0,2596.0
59935293,4,549,0,1244.0,5907.0
59935424,1,16,0,,0.0
59935624,0,56,0,,533.0
59935980,7,3000,0,7340.000000000001,56413023.0
59936280,4,106,0,3599059.0,3599059.0
59935990,2,285,0,1142.0,1142.0
59938372,1,11,0,149959.0,149959.0
59938809,2,4000,0,30167.000000000004,30167.000000000004
59939214,3,52,0,2631.0,2631.0
59939719,1,242,0,8118.000000000001,8118.000000000001
59933950,0,19,0,,0.0
59940678,1,86,1,17765.0,17765.0
59940787,0,30,1,,93935.0
59941967,9,19000,1,9069.0,9069.0
59942871,1,155,1,55514.0,55514.0
59942166,3,97,1,1890.0000000000002,6727.0
59943447,0,69,1,,0.0
59943795,1,77,1,2052.0,2052.0
59944061,1,50,1,1156.0,4245.0
59957509,0,25,1,,512783.00000000006
59957717,1,15,1,52911.0,52911.0
59958063,1,33,1,4881.0,4881.0
59958811,0,18,1,,0.0
59960398,0,1000,2,,0.0
59959848,1,95,2,7350.000000000001,7350.000000000001
59960741,0,227,2,,4655.0
59960943,1,69,2,,9802.0
59961437,0,90,2,,0.0
59961570,3,68,2,12012.0,14993.000000000002
59962274,2,43,2,4392.0,4392.0
59962349,1,36,2,,0.0
59962575,0,478,2,,23792.0
59962586,3,90,2,396.0,11421.0
59962640,6,857,2,349.0,3955.0000000000005
59964971,4,89,2,1590.0,5336.0
59965762,0,32,2,,0.0
59904792,6,3000,4,13844.0,13917.0
59965768,1,36,2,9944.0,9944.0
59965781,2,377,2,36537.0,83906.0
59966397,4,78,2,610.0,610.0
59967484,3,519,2,1532.0,1532.0
59967855,2,168,2,1739.0,4101.0
59968021,3,101,2,783.0,1951.0000000000002
59967336,2,201,2,245.00000000000003,3586.0
59724090,1,54,0,20864.0,20864.0
59790344,4,89,4,3919.0000000000005,22948.0
59684983,2,318,4,197140.0,197140.0
59606987,1,60,0,4259.0,4259.0
59607025,1,396,0,22097288.0,22097288.0
59607327,4,872,0,507.00000000000006,28289547.0
59607777,1,67,0,275304.0,275304.0
59608033,2,38,0,946.0000000000001,3449.0
59608568,3,313,0,2108.0,185381.0
59609228,0,439,0,,5039.0
59601945,2,687,6,2201573.0,2201573.0
59607174,6,1000,0,1688.0,16594.0
59609055,3,33,0,6190.0,6190.0
59603275,1,419,6,38606.0,53792.0
59603911,2,83,6,1093.0,1093.0
59604791,0,975,6,,0.0
59570059,4,233,3,,12722.0
59608047,1,94,0,14600.0,14600.0
59570795,0,179,3,,0.0
59553051,1,24,2,,0.0
59553655,1,111,2,934374.0,934374.0
59553767,3,253,2,5995.0,24572.0
59553771,3,36,2,2166.0,1139149.0
59572489,1,37,4,,0.0
59554191,2,223,2,31442820.000000004,31442820.000000004
59554365,2,442,2,35052.0,35052.0
59554411,2,116,2,244293.00000000003,244293.00000000003
59554512,1,323,2,,0.0
59554503,1,78,2,3509.0,3509.0
59554558,1,69,2,22444.0,22444.0
59555896,3,1000,2,5655.0,337623.0
59556470,4,1000,2,25202185.0,49657877.0
59557140,2,274,3,14888.000000000002,29989.000000000004
59557261,1,29,3,73063.0,73063.0
59557584,2,540,3,17679.0,4520821.0
59557951,2,13,3,10143.0,10143.0
59558623,5,176,3,1854.0000000000002,2955569.0
59558452,3,86,3,1183.0,6436.0
59558806,1,24,3,1836338.0,9110834.0
59558832,1,34,3,,14257.0
59558948,7,52,3,4251.0,16858.0
59560238,5,84,3,738.0,419323.0
59559132,4,46,3,470.00000000000006,1738.0
59560100,3,281,3,78993.0,176012.0
59559550,3,168,3,8073.000000000001,699323.0
59560827,5,5000,3,585534.0,585534.0
59560916,2,65,3,12556.0,12556.0
59561196,2,1000,3,366.0,366.0
59561709,2,1000,3,5547.0,5547.0
59561313,0,35,3,,0.0
59562205,0,51,3,,985.0000000000001
59561557,1,220,3,3299.0,3299.0
59562244,2,1000,3,6506.0,6506.0
59562339,2,24,3,361.0,10672.0
59562315,0,49,3,,0.0
59563384,1,390,3,8427790.0,8427790.0
59562722,1,2000,3,75010.0,34377112.0
59564417,6,71,3,1392.0,2283.0
59563495,0,240,3,,7226.0
59549334,2,339,2,6512.0,143928.0
59549841,3,586,2,7427.000000000001,12942.0
59549645,1,43,2,22554.0,22554.0
59549994,2,119,2,,0.0
59550740,2,400,2,2157737.0,2157737.0
59550908,1,78,2,,228.0
59550837,1,444,2,,0.0
59551125,7,5000,2,451.0,34371589.0
59551205,2,39,2,7337.000000000001,9095.0
59551280,1,206,2,13306.0,13306.0
59551927,1,156,2,23952.0,23952.0
59551682,1,34,2,,9595.0
59552842,0,98,2,,295.0
59552848,3,1000,2,75319.0,75319.0
59552883,4,102,2,7935.000000000001,10689.0
59572720,1,52,4,37336.0,37336.0
59573163,2,374,4,3348905.0,3348905.0
59573433,1,492,4,16678.0,16678.0
59574075,1,38,4,,8691.0
59575515,0,27,4,,0.0
59574108,5,135,4,4501.0,4501.0
59576454,0,32,4,,733.0
59577003,4,279,4,1142.0,8794.0
59577289,10,372,4,240430.00000000003,814910.0
59576638,5,2000,4,9573.0,13631.0
59577343,3,2000,4,10349.0,10349.0
59577543,16,8000,4,26191683.0,61751369.00000001
59577884,0,173,4,,11622.0
59578826,3,835,4,4900.0,250279.00000000003
59578970,1,21,4,,0.0
59578979,2,230,4,4694.0,354843.0
59579229,3,234,4,780.0,780.0
59579238,2,194,4,245.00000000000003,1171.0
59579933,2,1000,4,80687.0,39130518.0
59579706,2,50,4,985.0000000000001,985.0000000000001
59580769,3,1000,4,105296.0,18321977.0
59581805,3,3000,4,422663.0,934712.0000000001
59582169,2,125,4,,0.0
59582296,2,74,4,964.0000000000001,43460.0
59586064,3,86,4,1622.0,29088.0
59585035,1,281,4,41710.0,245792.00000000003
59586229,5,776,4,2273.0,15463862.000000002
59586265,0,18,4,,0.0
59586799,2,38,5,20754.0,20754.0
59587082,3,56,5,4942.0,4942.0
59587698,2,126,5,203122.0,203122.0
59587309,2,1000,5,144891.0,144891.0
59588356,1,463,5,216424.0,54091697.0
59588889,3,174,5,3129.0,3129.0
59588890,1,189,5,15258.000000000002,15258.000000000002
59589444,2,946,5,14302339.0,14302339.0
59589103,2,25,5,2377.0,2377.0
59589704,1,59,5,16047.000000000002,16047.000000000002
